Amtsave,Brand,Genre,Country,Desc,Discount,Domain,Image,Insertedon,List_price,Model,Name,Payment_methods_supported,Productcode,Selling_price,Specifications,Type,Uniq_id,Url,Weight
72,,Books | Non Fiction | Others | PRISONER OF MY DESIRE,IN,"{""Description""=>{""Product Code""=>""9780380756278_20567"", ""Author""=>""LINDSEY JOHANNA"", ""Publisher""=>""AVON BOOKS"", ""Publication Year""=>""1991"", ""Number Of Pages""=>""432"", ""ISBN-10""=>""380756277"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780380756278""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780380756278_20567/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,358,439730,Prisoner Of My Desire,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",2414452,286,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1991"", ""isbn_13""=>""9780380756278"", ""publisher_name""=>""AVON BOOKS""}}",Bestseller Books,4ae5e9324b64804e26932e39dfb75e25,https://paytm.com/shop/p/prisoner-of-my-desire-9780380756278_20567,
0,Bantam Press,Books | Non Fiction | Others | Friends Forever,IN,"{""Description""=>{""Brand""=>""Bantam Press"", ""Product Code""=>""9780593056844_62445"", ""Author""=>""Danielle Steel"", ""Publisher""=>""Bantam Press"", ""Publication Year""=>""2012"", ""Number Of Pages""=>""336"", ""ISBN-10""=>""593056841"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780593056844""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780593056844_62445/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,7957,Friends Forever,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",20564387,599,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9780593056844"", ""publisher_name""=>""Bantam Press""}}",Bestseller Books,030ee9f716ff1936885755144e55f326,https://paytm.com/shop/p/friends-forever-9780593056844_62445,500
364,,Books | Non Fiction | Others | The Burning Girl,IN,"{""Description""=>{""Product Code""=>""9780751534894_193994"", ""Publisher""=>""Little, Brown Book Group"", ""Publication Year""=>""2006"", ""Number Of Pages""=>""448"", ""ISBN-10""=>""751534897"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780751534894""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",61%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780751534894_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,439730,The Burning Girl,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46783500,235,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9780751534894"", ""publisher_name""=>""Little- Brown Book Group""}}",Bestseller Books,d0a7cb0d7045736afeb35a5cd1c90075,https://paytm.com/shop/p/the-burning-girl-9780751534894_193994,500
0,,Books | Non Fiction | Others | Dangerous Refuge,IN,"{""Description""=>{""Product Code""=>""9780062132734_21345"", ""Publisher""=>""Avon"", ""Edition""=>""1st Edition"", ""Publication Year""=>""2014"", ""Number Of Pages""=>""416"", ""ISBN-10""=>""62132733"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780062132734""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780062132734_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,439730,Dangerous Refuge,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51083499,350,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""isbn_13""=>""9780062132734"", ""publisher_name""=>""Avon""}}",Bestseller Books,a0f1965bcb1f9fe07ca280fd8f4ad791,https://paytm.com/shop/p/dangerous-refuge-9780062132734_21345,500
108,Harper Collins Publishers India,Books | Non Fiction | General | Big Nate : Laugh-O-Rama,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9780008114978_225808"", ""ISBN-13""=>""9780008114978"", ""ISBN-10""=>""8114978"", ""Authored By""=>""Lincoln Peirce"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""224"", ""Weight""=>""500 gm"", ""Imprints""=>""UK CHILDREN'S"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""HarperCollins Children's Books""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780008114978_225808/0x1920/70/2.jpg,2016-05-18 08:01:18 +0000,299,5789,Big Nate : Laugh-O-Rama,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44860379,191,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""HarperCollins Children's Books""}}",Bestseller Books,d7a1cac2d0cde271490500a84f98e96c,https://paytm.com/shop/p/big-nate-laugh-o-rama-9780008114978_225808,500
63,PENGUIN USA,Books | Non Fiction | Others | The Lucifer Gospel,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780451412232_44120"", ""Author""=>""Paul, Christopher"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""2006"", ""Number Of Pages""=>""357"", ""ISBN-10""=>""451412230"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780451412232""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780451412232_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,6220,The Lucifer Gospel,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13612277,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9780451412232"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,566acc26eba4f831cd5c2e3be8dc0fd8,https://paytm.com/shop/p/the-lucifer-gospel-9780451412232_44120,500
0,,Books | Non Fiction | Others | Battlefield of the Mind for Kids,IN,"{""Description""=>{""Product Code""=>""9780446691253_21345"", ""Publisher""=>""Hachette Book Group USA"", ""Publication Year""=>""2006"", ""Number Of Pages""=>""192"", ""ISBN-10""=>""446691259"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780446691253""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780446691253_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,495,439730,Battlefield of the Mind for Kids,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51088432,495,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9780446691253"", ""publisher_name""=>""Hachette Book Group USA""}}",Bestseller Books,84ee4e9aa1622b7f8007607a30c15179,https://paytm.com/shop/p/battlefield-of-the-mind-for-kids-9780446691253_21345,500
105,Rupa & Company,Books | Non Fiction | Others | HOLLYWOOD HUSBANDS,IN,"{""Description""=>{""Brand""=>""Rupa & Company"", ""Product Code""=>""9780330297226_50156"", ""Author""=>""Jackie Collins"", ""Publisher""=>""Rupa & Company"", ""Edition""=>""1st Edition6"", ""Publication Year""=>""1987"", ""Number Of Pages""=>""510"", ""ISBN-10""=>""330297228"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780330297226""}, ""Shipping Details""=>{""Estimated Arrival""=>""6 - 9 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780330297226_50156/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,299,4136,HOLLYWOOD HUSBANDS,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10978792,194,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1987"", ""isbn_13""=>""9780330297226"", ""publisher_name""=>""Rupa & Company""}}",Bestseller Books,7fe3b5efe4310402e39c2e75bd15f4a1,https://paytm.com/shop/p/hollywood-husbands-9780330297226_50156,500
30,Neha Publishers & Distributors,Books | Non Fiction | General | Anagsukat,IN,"{""Description""=>{""Brand""=>""Neha Publishers & Distributors"", ""Product Code""=>""9788121402903_20030"", ""ISBN-13""=>""9788121402903"", ""ISBN-10""=>""8121402905"", ""Authored By""=>""Udhbharant"", ""Publication Year""=>""2007"", ""Publisher Name""=>""Neha Publishers & Distributors "", ""No. Of Pages""=>""221"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""Others""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788121402903_20030/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,3443,Anagsukat,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8660197,120,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""Others"", ""publication_year""=>""2007"", ""publisher_name""=>""Lippincott Williams & Wilkins""}}",Bestseller Books,a50b8ecee1c77b1618f9612b3cffe43e,https://paytm.com/shop/p/anagsukat-9788121402903_20030,500
108,Harper Collins Publishers India,Books | Non Fiction | General | Mind Over Matter,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351069010_225808"", ""ISBN-13""=>""9789351069010"", ""ISBN-10""=>""935106901X"", ""Authored By""=>""Nora Roberts"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""320"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Mills & Boon""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9789351069010_225808/0x1920/70/11.jpg,2016-05-18 08:01:18 +0000,299,5789,Mind Over Matter,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859902,191,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""imprint""=>""Mills & Boon"", ""publisher_name""=>""Harper Collins Publishers India""}}",Bestseller Books,54c68bac398b023e802e3f842fd7472b,https://paytm.com/shop/p/mind-over-matter-9789351069010_225808,500
150,Faber & Faber,Books | Non Fiction | General | Capital,IN,"{""Description""=>{""Brand""=>""Faber & Faber"", ""Product Code""=>""9780571327362_27830"", ""ISBN-13""=>""9780571327362"", ""ISBN-10""=>""571327362"", ""Authored By""=>""Lanchester, John"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Faber & Faber"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""6 - 9 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780571327362_27830/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,6854,Capital,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",49458332,349,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015""}}",Bestseller Books,af3247c2d58fb02f1027e365b46d2a8f,https://paytm.com/shop/p/capital-9780571327362_27830,500
135,Simon & Schuster,Books | Non Fiction | General | The 30-Day Sobriety Solution,IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9781471148668_20038"", ""ISBN-13""=>""9781471148668"", ""ISBN-10""=>""1471148661"", ""Authored By""=>""Jack Canfield & Dave Andrews"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Simon & Schuster"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781471148668_20038/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,450,4226,The 30-Day Sobriety Solution,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",45898638,315,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016""}}",Bestseller Books,182faa49d2debc74dda64127e0ea794d,https://paytm.com/shop/p/the-30-day-sobriety-solution-9781471148668_20038,500
36,PENGUIN CANADA,Books | Non Fiction | Others | Elixir,IN,"{""Description""=>{""Brand""=>""PENGUIN CANADA"", ""Product Code""=>""9780143016410_44120"", ""Author""=>""Eric, Walters"", ""Publisher""=>""PENGUIN CANADA"", ""Publication Year""=>""2007"", ""Number Of Pages""=>""192"", ""ISBN-10""=>""143016415"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780143016410""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",9%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780143016410_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,397,11745,Elixir,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13688666,361,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""9780143016410"", ""publisher_name""=>""PENGUIN CANADA""}}",Bestseller Books,9a16620d18b2c29ba2af08945949ac8a,https://paytm.com/shop/p/elixir-9780143016410_44120,500
60,The Five Mile Press Pty Ltd,"Books | Non Fiction | Others | (F2L) THINGS I LOVE ABOUT BEDTIME, THE",IN,"{""Description""=>{""Brand""=>""The Five Mile Press Pty Ltd"", ""Product Code""=>""9781742114873_58672"", ""Author""=>""Trace Moroney"", ""Publisher""=>""The Five Mile Press Pty Ltd"", ""Publication Year""=>""2009"", ""Number Of Pages""=>""24"", ""ISBN-10""=>""1742114873"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""CMPLX9781742114873""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781742114873_58672/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,299,6317,(F2L) THINGS I LOVE ABOUT BEDTIME THE,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",20956098,239,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""CMPLX9781742114873"", ""publisher_name""=>""The Five Mile Press Pty Ltd""}}",Bestseller Books,4e3599bb5a928624dda5b30124fd7721,https://paytm.com/shop/p/f2l-things-i-love-about-bedtime-the-9781742114873_58672,500
135,WALKER BOOKS,Books | Non Fiction | General | Egg & Spoon,IN,"{""Description""=>{""Brand""=>""WALKER BOOKS"", ""Product Code""=>""9781406361087_27830"", ""ISBN-13""=>""9781406361087"", ""ISBN-10""=>""1406361089"", ""Authored By""=>""Gregory Maguire"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Walker Books"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""6 - 9 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781406361087_27830/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,450,6277,Egg & Spoon,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",49458461,315,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015""}}",Bestseller Books,7c9f62325baa1973d0c079990d637fe6,https://paytm.com/shop/p/egg-spoon-9781406361087_27830,500
62,HarperCollins Publisher,Books | Non Fiction | Others | Puppet on a Chain,IN,"{""Description""=>{""Brand""=>""HarperCollins Publisher"", ""Product Code""=>""9780007263967_23843"", ""Publisher""=>""HarperCollins Publisher"", ""Publication Year""=>""2007"", ""Number Of Pages""=>""320"", ""ISBN-10""=>""7263961"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780007263967""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780007263967_23843/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,250,5213,Puppet on a Chain,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8380341,188,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""9780007263967"", ""publisher_name""=>""PARRAGON PUBLISHING""}}",Bestseller Books,1b8d89c96257a1db7f07eafdeebf8265,https://paytm.com/shop/p/puppet-on-a-chain-9780007263967_23843,500
207,RC,Books | Non Fiction | History | Stalin,IN,"{""Description""=>{""Brand""=>""RC"", ""Product Code""=>""9781400076789_44120"", ""ISBN-13""=>""9781400076789"", ""ISBN-10""=>""1400076781"", ""Authored By""=>""Simon Sebag Montefiore"", ""Publication Year""=>""2005"", ""Imprint""=>""Vintage"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781400076789""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781400076789_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1515,6346,Stalin,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10042059,1308,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2005"", ""isbn_13""=>""9781400076789"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,3ecbbc4e86a9020c7f18778ccb80a1a5,https://paytm.com/shop/p/stalin-9781400076789_44120,500
128,,Books | Non Fiction | Others | Hell's Corner,IN,"{""Description""=>{""Product Code""=>""9780330535427_20038"", ""ISBN-13""=>""9780330535427"", ""ISBN-10""=>""330535420"", ""Authored By""=>""David Baldacci"", ""Language""=>""English"", ""Publication Year""=>""2011"", ""Publisher Name""=>""Pan Macmillan"", ""No. Of Pages""=>""400"", ""Weight""=>""336 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780330535427""}, ""Shipping Details""=>{""Estimated Arrival""=>""11 - 14 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",32%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780330535427_20038/0x1920/70/9.jpg,2016-05-18 08:01:18 +0000,399,439730,Hell's Corner,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",998232,271,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2011"", ""isbn_13""=>""9780330535427"", ""publisher_name""=>""PAN BOOKS LTD""}}",Bestseller Books,fe97a5bd49390ec59e84d2cb1e55c441,https://paytm.com/shop/p/hell-s-corner-FECH_BOOKS_9780330535427_20038,500
81,Simon & Schuster Uk,Books | Non Fiction | Others | SOMEONE TO WATCH OVER ME,IN,"{""Description""=>{""Brand""=>""Simon & Schuster Uk"", ""Product Code""=>""9780671037802_23843"", ""Author""=>""Judith Mcnaught"", ""Publisher""=>""Simon & Schuster Uk"", ""Edition""=>""New ed"", ""Publication Year""=>""2004"", ""Number Of Pages""=>""512"", ""ISBN-10""=>""671037803"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780671037802""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780671037802_23843/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,4755,SOMEONE TO WATCH OVER ME,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8393535,244,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2004"", ""isbn_13""=>""9780671037802"", ""publisher_name""=>""PARRAGON PUBLISHING""}}",Bestseller Books,58f85e9a04a1a87aa17b9cbc6fd7f773,https://paytm.com/shop/p/someone-to-watch-over-me-9780671037802_23843,500
30,,Books | Non Fiction | Others | Bhangra Babes,IN,"{""Description""=>{""Product Code""=>""9788184000856_20567"", ""Author""=>""Narinder Dhami"", ""Publisher""=>""Random House India"", ""Publication Year""=>""2009"", ""Number Of Pages""=>""224"", ""ISBN-10""=>""8184000855"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9788184000856""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788184000856_20567/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,439730,Bhangra Babes,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",2195931,120,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9788184000856"", ""publisher_name""=>""Random House India""}}",Bestseller Books,48ec0b1dcddd4519e7f3e018cd857e41,https://paytm.com/shop/p/bhangra-babes-9788184000856_20567,
132,Hodder & Stoughton,Books | Non Fiction | Others | Tai-pan,IN,"{""Description""=>{""Brand""=>""Hodder & Stoughton"", ""Product Code""=>""9780340750698_191287"", ""Publisher""=>""Hodder & Stoughton"", ""Publication Year""=>""2007"", ""Number Of Pages""=>""688"", ""ISBN-10""=>""340750693"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780340750698""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",22%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780340750698_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,4984,Tai-pan,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38692949,467,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""9780340750698"", ""publisher_name""=>""Hodder & Stoughton""}}",Bestseller Books,72197a9eaed47ca733da40c4c7d50df2,https://paytm.com/shop/p/tai-pan-9780340750698_191287,500
0,Random House,Books | Non Fiction | Others | Unaccustomed Earth (Hindi),IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9788184000528_46991"", ""Author""=>""Lahiri Jhumpa"", ""Publisher""=>""Random House"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""364"", ""ISBN-10""=>""8184000529"", ""Binding""=>""Paperback"", ""Languages""=>""Hindi"", ""ISBN 13""=>""9788184000528""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788184000528_46991/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,195,4244,Unaccustomed Earth (Hindi),"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10565444,195,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""Hindi"", ""publication_year""=>""2010"", ""isbn_13""=>""9788184000528"", ""publisher_name""=>""Random House""}}",Bestseller Books,5ca6c117eb6b677324a3f3f79c5e325e,https://paytm.com/shop/p/unaccustomed-earth-hindi-9788184000528_46991,500
672,Free Press,Books | Non Fiction | General | Call Of The Mall,IN,"{""Description""=>{""Brand""=>""Free Press"", ""Product Code""=>""9780743235914_35604"", ""ISBN-13""=>""9780743235914"", ""ISBN-10""=>""743235916"", ""Authored By""=>""Paco Underhill"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2004"", ""Publisher Name""=>""Free Press"", ""No. Of Pages""=>""240"", ""Product Weight""=>""500 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",40%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780743235914_35604/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1679,7771,Call Of The Mall,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8571622,1007,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2004"", ""publisher_name""=>""Lippincott Williams & Wilkins""}}",Bestseller Books,f3ab1b6db56b495727fb423a67239d48,https://paytm.com/shop/p/call-of-the-mall-9780743235914_35604,500
